number_contacts,client_id,contact,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
2,23994,cellular,88,999,0,,no,1,2022-08-31
3,23995,cellular,89,999,0,,no,1,2022-08-09
7,23996,telephone,77,999,0,,no,1,2022-08-12
1,23997,telephone,159,999,0,,no,1,2022-10-20
1,23998,telephone,103,999,0,,yes,1,2022-10-01
1,23999,telephone,270,999,0,,yes,1,2022-10-14
1,24000,telephone,235,999,0,,yes,1,2022-10-05
1,24001,telephone,223,999,0,,yes,1,2022-10-19
1,24002,telephone,147,999,0,,no,1,2022-10-17
1,24003,telephone,24,999,0,,no,1,2022-10-14
1,24004,telephone,3253,999,0,,no,1,2022-10-26
1,24005,telephone,478,999,0,,yes,1,2022-10-28
1,24006,telephone,164,999,0,,no,1,2022-10-04
1,24007,telephone,309,999,0,,no,1,2022-10-09
1,24008,telephone,2429,999,0,,no,1,2022-10-03
1,24009,telephone,312,999,0,,yes,1,2022-10-25
1,24010,telephone,73,999,0,,no,1,2022-10-29
1,24011,telephone,718,999,0,,yes,1,2022-10-06
1,24012,telephone,2016,999,0,,yes,1,2022-10-30
1,24013,telephone,39,999,1,0.0,no,1,2022-10-31
1,24014,telephone,294,999,0,,yes,1,2022-10-27
1,24015,telephone,85,999,0,,yes,1,2022-10-08
1,24016,telephone,37,999,0,,yes,1,2022-10-06
1,24017,telephone,101,999,0,,yes,1,2022-10-15
1,24018,telephone,19,999,0,,no,1,2022-10-17
1,24019,telephone,144,999,1,0.0,yes,1,2022-10-24
1,24020,telephone,4,999,0,,no,1,2022-10-27
1,24021,telephone,54,999,0,,no,1,2022-10-18
1,24022,telephone,187,999,0,,yes,1,2022-10-11
1,24023,telephone,49,999,0,,no,1,2022-10-09
1,24024,telephone,676,999,0,,yes,1,2022-10-24
1,24025,telephone,157,999,0,,yes,1,2022-10-25
1,24026,telephone,73,999,0,,no,1,2022-10-21
1,24027,telephone,181,999,0,,yes,1,2022-10-07
1,24028,telephone,98,999,0,,yes,1,2022-10-05
1,24029,telephone,313,999,0,,yes,1,2022-10-06
1,24030,telephone,41,999,0,,no,1,2022-10-28
1,24031,telephone,301,999,0,,yes,1,2022-10-10
1,24032,telephone,171,999,0,,yes,1,2022-10-17
1,24033,telephone,112,999,0,,yes,1,2022-10-07
1,24034,telephone,12,999,0,,no,1,2022-10-01
1,24035,telephone,97,999,0,,yes,1,2022-10-23
1,24036,telephone,5,999,0,,no,1,2022-10-14
1,24037,telephone,376,999,0,,yes,1,2022-10-21
1,24038,telephone,150,999,0,,yes,1,2022-10-26
1,24039,telephone,27,999,0,,no,1,2022-10-08
1,24040,telephone,131,999,0,,yes,1,2022-10-05
1,24041,telephone,51,999,0,,no,1,2022-10-21
1,24042,telephone,251,999,0,,yes,1,2022-10-15
1,24043,telephone,3284,999,0,,no,1,2022-10-01
1,24044,telephone,125,999,0,,yes,1,2022-10-15
1,24045,telephone,10,999,0,,no,1,2022-10-30
1,24046,telephone,141,999,0,,yes,1,2022-10-28
1,24047,telephone,154,999,0,,yes,1,2022-10-25
1,24048,telephone,135,999,0,,yes,1,2022-10-30
1,24049,telephone,540,999,0,,yes,1,2022-10-19
1,24050,telephone,454,999,0,,yes,1,2022-10-07
1,24051,telephone,171,999,0,,yes,1,2022-10-08
1,24052,telephone,11,999,0,,no,1,2022-10-07
1,24053,telephone,313,999,0,,yes,1,2022-10-09
1,24054,telephone,167,999,0,,no,1,2022-10-01
1,24055,telephone,266,999,0,,yes,1,2022-10-02
1,24056,telephone,248,999,0,,yes,1,2022-10-27
1,24057,telephone,234,999,0,,yes,1,2022-10-24
1,24058,telephone,154,999,0,,yes,1,2022-10-03
1,24059,telephone,160,999,0,,yes,1,2022-10-10
1,24060,telephone,81,999,0,,no,1,2022-10-20
1,24061,telephone,227,999,0,,yes,1,2022-10-18
1,24062,telephone,615,999,0,,yes,1,2022-10-07
1,24063,cellular,18,999,0,,no,1,2022-10-04
1,24064,telephone,44,999,0,,no,1,2022-11-22
1,24065,telephone,98,999,0,,no,1,2022-11-15
1,24066,cellular,95,999,0,,no,1,2022-11-26
1,24067,telephone,5,999,0,,no,1,2022-11-14
1,24068,telephone,399,999,0,,yes,1,2022-11-08
1,24069,telephone,15,999,0,,no,1,2022-11-28
1,24070,telephone,21,999,0,,no,1,2022-11-03
1,24071,telephone,217,999,0,,no,1,2022-11-28
1,24072,telephone,465,999,0,,yes,1,2022-11-20
1,24073,telephone,209,999,0,,yes,1,2022-11-28
1,24074,telephone,6,999,0,,no,1,2022-11-19
1,24075,telephone,169,999,0,,yes,1,2022-11-10
1,24076,telephone,449,999,1,0.0,no,1,2022-11-13
1,24077,telephone,5,999,0,,no,1,2022-11-15
1,24078,telephone,268,999,0,,yes,1,2022-11-22
1,24079,telephone,204,999,0,,yes,1,2022-11-16
1,24080,telephone,669,999,0,,yes,1,2022-11-30
1,24081,telephone,68,999,0,,no,1,2022-11-25
1,24082,telephone,23,999,0,,no,1,2022-11-06
1,24083,telephone,234,999,0,,yes,1,2022-11-09
1,24084,telephone,26,999,0,,no,1,2022-11-07
1,24085,cellular,150,999,0,,yes,1,2022-11-25
1,24086,telephone,132,999,0,,no,1,2022-11-26
1,24087,telephone,115,999,0,,yes,1,2022-11-19
1,24088,telephone,453,999,0,,yes,1,2022-11-20
1,24089,cellular,83,999,0,,no,1,2022-11-21
1,24090,telephone,1239,999,0,,no,1,2022-11-22
1,24091,telephone,4918,999,0,,no,1,2022-11-12
1,24092,telephone,125,999,0,,no,1,2022-11-30
1,24093,telephone,107,999,0,,no,1,2022-11-24
1,24094,telephone,145,999,0,,yes,1,2022-11-04
1,24095,telephone,98,999,0,,no,1,2022-11-21
1,24096,telephone,248,999,0,,yes,1,2022-11-03
1,24097,telephone,74,999,0,,no,1,2022-11-25
1,24098,telephone,133,999,0,,no,1,2022-11-11
1,24099,telephone,119,999,0,,no,1,2022-11-03
1,24100,telephone,486,999,0,,yes,1,2022-11-21
1,24101,telephone,158,999,0,,yes,1,2022-11-17
1,24102,telephone,114,999,1,0.0,yes,1,2022-11-03
1,24103,telephone,139,999,0,,yes,1,2022-11-10
1,24104,cellular,320,999,0,,no,1,2022-11-14
1,24105,telephone,129,999,0,,no,1,2022-11-14
1,24106,telephone,24,999,0,,no,1,2022-11-06
1,24107,telephone,238,999,0,,no,1,2022-11-19
1,24108,telephone,119,6,1,1.0,no,1,2022-11-25
1,24109,telephone,109,999,0,,no,1,2022-11-09
1,24110,telephone,75,999,0,,no,1,2022-11-23
1,24111,telephone,168,999,0,,no,1,2022-11-28
1,24112,telephone,72,999,0,,no,1,2022-11-23
1,24113,telephone,86,999,1,0.0,no,1,2022-11-11
1,24114,telephone,45,999,0,,no,1,2022-11-13
1,24115,telephone,90,999,0,,yes,1,2022-11-02
1,24116,telephone,160,999,0,,yes,1,2022-11-14
1,24117,telephone,51,999,0,,no,1,2022-11-03
1,24118,cellular,132,999,0,,yes,1,2022-11-16
1,24119,telephone,160,999,0,,yes,1,2022-11-25
1,24120,telephone,24,999,0,,no,1,2022-11-15
1,24121,telephone,179,999,0,,yes,1,2022-11-03
1,24122,telephone,76,999,0,,no,1,2022-11-03
1,24123,telephone,101,999,0,,no,1,2022-11-30
1,24124,cellular,200,999,1,0.0,no,1,2022-11-25
1,24125,cellular,212,999,0,,no,1,2022-11-02
1,24126,telephone,92,999,0,,no,1,2022-11-07
1,24127,cellular,156,999,0,,no,1,2022-11-11
1,24128,cellular,53,999,0,,no,1,2022-11-01
1,24129,cellular,215,999,0,,no,1,2022-11-22
1,24130,telephone,238,999,0,,no,1,2022-11-10
1,24131,cellular,128,999,0,,no,1,2022-11-07
1,24132,cellular,98,999,0,,no,1,2022-11-12
1,24133,cellular,238,999,0,,no,1,2022-11-22
1,24134,cellular,82,999,0,,no,1,2022-11-21
1,24135,cellular,303,999,1,0.0,no,1,2022-11-29
1,24136,cellular,51,999,0,,no,1,2022-11-26
1,24137,cellular,221,999,0,,no,1,2022-11-21
1,24138,cellular,80,999,0,,no,1,2022-11-29
1,24139,cellular,130,999,1,0.0,no,1,2022-11-17
1,24140,cellular,324,999,1,0.0,no,1,2022-11-29
1,24141,cellular,139,999,0,,no,1,2022-11-16
1,24142,cellular,669,999,0,,no,1,2022-11-28
1,24143,cellular,161,999,1,0.0,no,1,2022-11-25
1,24144,cellular,80,999,0,,no,1,2022-11-07
1,24145,cellular,108,999,0,,no,1,2022-11-10
1,24146,cellular,163,999,1,0.0,no,1,2022-11-06
1,24147,cellular,147,999,0,,no,1,2022-11-27
1,24148,cellular,252,999,0,,no,1,2022-11-04
1,24149,cellular,113,999,0,,no,1,2022-11-03
1,24150,cellular,375,999,0,,no,1,2022-11-22
1,24151,cellular,121,999,0,,no,1,2022-11-08
1,24152,telephone,52,999,0,,no,1,2022-11-14
1,24153,cellular,81,999,0,,no,1,2022-11-04
1,24154,cellular,70,999,0,,no,1,2022-11-08
1,24155,cellular,64,999,0,,no,1,2022-11-12
1,24156,cellular,176,999,0,,no,1,2022-11-25
1,24157,cellular,115,999,1,0.0,no,1,2022-11-29
1,24158,cellular,550,999,0,,no,1,2022-11-10
1,24159,cellular,75,999,0,,no,1,2022-11-26
1,24160,cellular,57,999,0,,no,1,2022-11-30
1,24161,cellular,68,999,1,0.0,no,1,2022-11-17
1,24162,cellular,59,999,0,,no,1,2022-11-05
1,24163,cellular,55,999,0,,no,1,2022-11-18
1,24164,cellular,61,999,0,,no,1,2022-11-02
1,24165,cellular,113,999,0,,no,1,2022-11-24
1,24166,cellular,134,999,1,0.0,no,1,2022-11-04
1,24167,cellular,123,999,0,,no,1,2022-11-29
1,24168,cellular,297,999,1,0.0,no,1,2022-11-18
1,24169,cellular,353,999,0,,no,1,2022-11-13
1,24170,cellular,146,999,0,,no,1,2022-11-25
1,24171,cellular,59,999,0,,no,1,2022-11-19
1,24172,cellular,210,999,0,,no,1,2022-11-03
1,24173,cellular,120,999,1,0.0,no,1,2022-11-09
1,24174,cellular,92,999,0,,no,1,2022-11-30
1,24175,cellular,595,999,0,,no,1,2022-11-01
1,24176,cellular,57,999,0,,no,1,2022-11-23
1,24177,cellular,118,999,0,,no,1,2022-11-23
1,24178,cellular,78,999,0,,no,1,2022-11-27
1,24179,cellular,74,999,0,,no,1,2022-11-08
1,24180,cellular,219,999,0,,no,1,2022-11-02
1,24181,cellular,93,999,0,,no,1,2022-11-08
1,24182,cellular,387,999,0,,no,1,2022-11-01
1,24183,cellular,178,999,0,,no,1,2022-11-14
1,24184,cellular,433,999,0,,no,1,2022-11-21
1,24185,cellular,69,999,0,,no,1,2022-11-20
2,24186,cellular,223,999,0,,no,1,2022-11-11
1,24187,cellular,178,999,0,,no,1,2022-11-23
1,24188,cellular,75,999,1,0.0,no,1,2022-11-07
1,24189,cellular,92,999,0,,no,1,2022-11-27
1,24190,cellular,396,999,1,0.0,no,1,2022-11-15
1,24191,cellular,334,999,0,,no,1,2022-11-30
1,24192,cellular,64,999,0,,no,1,2022-11-26
1,24193,cellular,236,999,0,,no,1,2022-11-06
1,24194,cellular,142,999,0,,no,1,2022-11-07
2,24195,cellular,231,999,0,,no,1,2022-11-05
1,24196,cellular,44,999,1,0.0,no,1,2022-11-30
1,24197,cellular,376,999,0,,no,1,2022-11-03
1,24198,cellular,85,999,1,0.0,no,1,2022-11-26
1,24199,cellular,56,999,0,,no,1,2022-11-11
1,24200,cellular,389,999,0,,no,1,2022-11-12
1,24201,cellular,64,999,0,,no,1,2022-11-18
1,24202,cellular,44,999,0,,no,1,2022-11-29
1,24203,cellular,126,999,0,,no,1,2022-11-11
1,24204,cellular,65,999,0,,no,1,2022-11-29
1,24205,cellular,265,999,0,,no,1,2022-11-05
1,24206,cellular,49,999,0,,no,1,2022-11-30
1,24207,cellular,219,999,1,0.0,no,1,2022-11-11
1,24208,cellular,155,999,1,0.0,no,1,2022-11-18
1,24209,cellular,81,999,0,,no,1,2022-11-14
1,24210,cellular,89,999,0,,no,1,2022-11-18
1,24211,cellular,1077,999,0,,yes,1,2022-11-30
1,24212,telephone,192,999,0,,no,1,2022-11-20
1,24213,cellular,1303,999,0,,yes,1,2022-11-19
1,24214,cellular,564,999,0,,yes,1,2022-11-19
2,24215,cellular,79,999,0,,no,1,2022-11-07
2,24216,cellular,288,999,0,,no,1,2022-11-11
1,24217,cellular,99,999,0,,no,1,2022-11-20
1,24218,telephone,33,999,0,,no,1,2022-11-12
1,24219,cellular,125,999,0,,no,1,2022-11-19
1,24220,cellular,214,999,0,,no,1,2022-11-05
1,24221,cellular,121,999,0,,no,1,2022-11-28
2,24222,cellular,40,999,0,,no,1,2022-11-19
1,24223,cellular,57,999,0,,no,1,2022-11-26
1,24224,cellular,76,999,0,,no,1,2022-11-16
1,24225,cellular,364,999,0,,no,1,2022-11-11
1,24226,cellular,63,999,0,,no,1,2022-11-10
1,24227,telephone,378,999,0,,no,1,2022-11-13
1,24228,cellular,151,999,0,,no,1,2022-11-20
1,24229,telephone,81,999,0,,no,1,2022-11-05
1,24230,cellular,89,999,0,,no,1,2022-11-20
1,24231,cellular,479,999,0,,no,1,2022-11-23
1,24232,cellular,68,999,0,,no,1,2022-11-05
1,24233,cellular,108,999,0,,no,1,2022-11-17
1,24234,cellular,135,999,0,,no,1,2022-11-17
1,24235,telephone,302,999,1,0.0,no,1,2022-11-29
1,24236,cellular,90,999,0,,no,1,2022-11-08
1,24237,cellular,38,999,0,,no,1,2022-11-15
1,24238,cellular,77,999,0,,no,1,2022-11-15
1,24239,telephone,81,999,0,,no,1,2022-11-08
1,24240,cellular,127,999,0,,no,1,2022-11-28
1,24241,cellular,114,999,0,,no,1,2022-11-19
1,24242,cellular,70,999,0,,no,1,2022-11-23
1,24243,cellular,55,999,0,,no,1,2022-11-17
1,24244,cellular,79,999,0,,no,1,2022-11-25
1,24245,cellular,238,999,0,,no,1,2022-11-01
1,24246,cellular,179,999,0,,no,1,2022-11-10
1,24247,cellular,120,999,0,,no,1,2022-11-12
1,24248,cellular,84,999,0,,no,1,2022-11-23
1,24249,cellular,309,999,0,,no,1,2022-11-25
1,24250,cellular,130,999,1,0.0,no,1,2022-11-10
1,24251,cellular,38,999,1,0.0,no,1,2022-11-04
1,24252,cellular,70,999,0,,no,1,2022-11-12
1,24253,telephone,70,999,0,,no,1,2022-11-30
2,24254,cellular,110,999,0,,no,1,2022-11-19
1,24255,telephone,206,999,0,,no,1,2022-11-02
1,24256,cellular,160,999,1,0.0,no,1,2022-11-18
1,24257,cellular,176,999,0,,no,1,2022-11-13
1,24258,telephone,85,999,0,,no,1,2022-11-27
1,24259,cellular,483,999,1,0.0,no,1,2022-11-21
1,24260,cellular,292,999,0,,no,1,2022-11-03
2,24261,cellular,68,999,1,0.0,no,1,2022-11-02
3,24262,telephone,105,999,0,,no,1,2022-11-04
1,24263,cellular,107,999,0,,no,1,2022-11-08
1,24264,cellular,112,4,1,1.0,no,1,2022-11-21
1,24265,cellular,70,999,1,0.0,no,1,2022-11-01
1,24266,cellular,58,999,1,0.0,no,1,2022-11-14
2,24267,cellular,97,999,0,,no,1,2022-11-09
1,24268,cellular,55,999,0,,no,1,2022-11-14
1,24269,cellular,150,999,0,,no,1,2022-11-14
1,24270,cellular,149,999,0,,no,1,2022-11-20
1,24271,cellular,96,999,0,,no,1,2022-11-19
1,24272,cellular,112,999,0,,no,1,2022-11-13
1,24273,telephone,40,999,0,,no,1,2022-11-26
1,24274,cellular,58,999,0,,no,1,2022-11-13
1,24275,cellular,259,999,0,,no,1,2022-11-28
1,24276,cellular,119,999,1,0.0,no,1,2022-11-02
1,24277,telephone,16,999,0,,no,1,2022-11-16
1,24278,cellular,527,999,0,,no,1,2022-11-04
1,24279,cellular,94,4,1,1.0,no,1,2022-11-28
1,24280,cellular,88,999,0,,no,1,2022-11-25
1,24281,cellular,140,999,0,,no,1,2022-11-12
1,24282,cellular,149,999,0,,no,1,2022-11-14
1,24283,telephone,76,999,0,,no,1,2022-11-23
1,24284,telephone,124,999,0,,no,1,2022-11-13
2,24285,cellular,90,999,1,0.0,no,1,2022-11-11
2,24286,cellular,96,999,0,,no,1,2022-11-24
2,24287,cellular,109,999,0,,no,1,2022-11-23
1,24288,cellular,591,999,0,,no,1,2022-11-16
1,24289,cellular,508,999,1,0.0,no,1,2022-11-02
1,24290,telephone,99,999,0,,no,1,2022-11-25
1,24291,telephone,118,999,0,,no,1,2022-11-29
1,24292,cellular,80,999,1,0.0,no,1,2022-11-15
1,24293,cellular,165,999,0,,no,1,2022-11-18
1,24294,cellular,93,999,1,0.0,no,1,2022-11-15
1,24295,cellular,64,999,0,,no,1,2022-11-25
1,24296,cellular,545,999,0,,no,1,2022-11-19
2,24297,cellular,434,999,0,,yes,1,2022-11-14
1,24298,cellular,346,999,0,,no,1,2022-11-10
2,24299,telephone,164,999,1,0.0,no,1,2022-11-10
1,24300,cellular,407,999,0,,no,1,2022-11-29
1,24301,cellular,61,999,1,0.0,no,1,2022-11-12
2,24302,cellular,191,999,0,,no,1,2022-11-25
1,24303,cellular,110,999,1,0.0,no,1,2022-11-25
1,24304,telephone,56,999,0,,no,1,2022-11-13
1,24305,cellular,412,999,0,,no,1,2022-11-28
1,24306,cellular,193,999,0,,no,1,2022-11-18
1,24307,telephone,180,999,0,,no,1,2022-11-21
1,24308,cellular,1070,999,0,,no,1,2022-11-23
1,24309,cellular,349,999,0,,no,1,2022-11-11
2,24310,cellular,266,999,0,,no,1,2022-11-15
2,24311,cellular,330,999,0,,no,1,2022-11-07
1,24312,cellular,59,999,0,,no,1,2022-11-12
1,24313,cellular,132,999,0,,no,1,2022-11-25
1,24314,cellular,125,999,0,,no,1,2022-11-14
2,24315,telephone,435,999,0,,no,1,2022-11-25
1,24316,telephone,1606,999,0,,no,1,2022-11-06
1,24317,cellular,216,999,0,,no,1,2022-11-21
1,24318,cellular,59,999,0,,no,1,2022-11-06
1,24319,cellular,214,999,0,,no,1,2022-11-30
1,24320,cellular,78,999,0,,no,1,2022-11-15
1,24321,telephone,275,999,0,,no,1,2022-11-07
1,24322,cellular,279,999,0,,no,1,2022-11-13
1,24323,cellular,173,999,0,,no,1,2022-11-06
1,24324,cellular,89,999,0,,no,1,2022-11-03
1,24325,cellular,215,999,1,0.0,no,1,2022-11-06
1,24326,telephone,53,999,0,,no,1,2022-11-30
1,24327,cellular,890,999,0,,yes,1,2022-11-28
1,24328,cellular,161,999,1,0.0,no,1,2022-11-19
1,24329,cellular,97,999,0,,no,1,2022-11-24
1,24330,cellular,581,999,0,,no,1,2022-11-17
1,24331,cellular,116,999,0,,no,1,2022-11-19
1,24332,telephone,155,999,0,,no,1,2022-11-02
1,24333,cellular,70,999,0,,no,1,2022-11-10
1,24334,cellular,41,999,0,,no,1,2022-11-29
1,24335,telephone,104,999,0,,no,1,2022-11-14
1,24336,telephone,27,999,0,,no,1,2022-11-18
1,24337,cellular,578,999,0,,no,1,2022-11-04
1,24338,cellular,534,999,0,,no,1,2022-11-09
1,24339,cellular,52,999,0,,no,1,2022-11-17
1,24340,cellular,62,999,0,,no,1,2022-11-11
1,24341,cellular,169,999,1,0.0,no,1,2022-11-17
1,24342,cellular,52,999,0,,no,1,2022-11-10
1,24343,cellular,66,999,0,,no,1,2022-11-05
1,24344,cellular,310,999,0,,no,1,2022-11-28
2,24345,cellular,150,999,0,,no,1,2022-11-28
1,24346,cellular,34,999,0,,no,1,2022-11-10
1,24347,cellular,49,999,0,,no,1,2022-11-05
1,24348,cellular,213,999,0,,no,1,2022-11-26
2,24349,cellular,104,999,0,,no,1,2022-11-15
2,24350,cellular,386,999,0,,no,1,2022-11-13
1,24351,telephone,73,999,0,,no,1,2022-11-28
1,24352,cellular,58,999,0,,no,1,2022-11-26
1,24353,cellular,138,999,1,0.0,no,1,2022-11-30
1,24354,cellular,64,999,0,,no,1,2022-11-01
1,24355,cellular,112,999,0,,no,1,2022-11-20
1,24356,cellular,80,999,0,,no,1,2022-11-16
2,24357,cellular,42,999,0,,no,1,2022-11-10
2,24358,cellular,74,999,1,0.0,no,1,2022-11-18
2,24359,cellular,148,999,0,,no,1,2022-11-06
1,24360,cellular,164,999,0,,no,1,2022-11-05
1,24361,cellular,67,999,0,,no,1,2022-11-24
1,24362,telephone,147,999,1,0.0,no,1,2022-11-03
1,24363,cellular,190,999,1,0.0,no,1,2022-11-16
1,24364,cellular,294,999,0,,no,1,2022-11-28
1,24365,cellular,86,999,0,,no,1,2022-11-15
1,24366,cellular,96,999,0,,no,1,2022-11-17
1,24367,telephone,113,999,0,,no,1,2022-11-05
1,24368,cellular,372,999,0,,no,1,2022-11-12
3,24369,cellular,49,999,0,,no,1,2022-11-16
2,24370,cellular,68,999,0,,no,1,2022-11-14
2,24371,cellular,94,999,0,,no,1,2022-11-21
2,24372,cellular,103,999,1,0.0,no,1,2022-11-28
2,24373,cellular,60,999,1,0.0,no,1,2022-11-20
2,24374,cellular,257,999,0,,no,1,2022-11-16
2,24375,cellular,89,999,1,0.0,no,1,2022-11-23
2,24376,cellular,190,999,0,,no,1,2022-11-19
2,24377,cellular,77,999,0,,no,1,2022-11-07
2,24378,cellular,104,999,0,,no,1,2022-11-27
2,24379,cellular,651,999,1,0.0,yes,1,2022-11-07
1,24380,cellular,68,999,0,,no,1,2022-11-24
2,24381,cellular,205,999,0,,no,1,2022-11-13
2,24382,cellular,42,999,1,0.0,no,1,2022-11-16
1,24383,cellular,98,999,0,,no,1,2022-11-26
1,24384,cellular,73,999,0,,no,1,2022-11-04
1,24385,cellular,55,999,1,0.0,no,1,2022-11-28
1,24386,cellular,186,999,1,0.0,no,1,2022-11-21
1,24387,cellular,69,999,0,,no,1,2022-11-09
1,24388,cellular,121,999,1,0.0,no,1,2022-11-09
1,24389,cellular,249,999,0,,no,1,2022-11-07
1,24390,cellular,336,999,0,,no,1,2022-11-24
1,24391,cellular,73,999,0,,no,1,2022-11-07
2,24392,cellular,55,999,1,0.0,no,1,2022-11-08
1,24393,cellular,657,999,0,,no,1,2022-11-04
1,24394,cellular,345,999,0,,no,1,2022-11-18
1,24395,cellular,65,999,0,,no,1,2022-11-13
1,24396,cellular,62,999,0,,no,1,2022-11-26
1,24397,cellular,77,3,1,1.0,no,1,2022-11-11
1,24398,cellular,102,999,0,,no,1,2022-11-04
1,24399,cellular,137,999,1,0.0,no,1,2022-11-14
2,24400,cellular,2462,999,0,,yes,1,2022-11-26
1,24401,cellular,213,999,0,,no,1,2022-11-11
2,24402,cellular,696,999,0,,yes,1,2022-11-05
1,24403,cellular,1449,999,0,,no,1,2022-11-26
1,24404,cellular,188,999,0,,no,1,2022-11-08
1,24405,cellular,391,999,0,,no,1,2022-11-23
1,24406,cellular,56,999,0,,no,1,2022-11-27
2,24407,telephone,77,999,0,,no,1,2022-11-23
1,24408,cellular,160,999,0,,no,1,2022-11-12
1,24409,cellular,407,999,0,,no,1,2022-11-03
1,24410,cellular,406,999,0,,no,1,2022-11-21
1,24411,cellular,104,999,1,0.0,no,1,2022-11-24
2,24412,cellular,560,999,0,,no,1,2022-11-06
1,24413,cellular,168,999,0,,no,1,2022-11-30
2,24414,cellular,167,999,0,,no,1,2022-11-13
1,24415,cellular,623,999,1,0.0,no,1,2022-11-13
1,24416,cellular,102,999,0,,no,1,2022-11-26
1,24417,cellular,71,999,1,0.0,no,1,2022-11-11
2,24418,cellular,264,999,0,,no,1,2022-11-02
1,24419,cellular,199,999,0,,no,1,2022-11-25
1,24420,cellular,96,999,0,,no,1,2022-11-01
2,24421,cellular,529,999,0,,no,1,2022-11-20
1,24422,cellular,64,999,0,,no,1,2022-11-25
1,24423,cellular,165,999,0,,no,1,2022-11-24
1,24424,cellular,141,999,0,,no,1,2022-11-18
1,24425,cellular,94,999,0,,no,1,2022-11-22
3,24426,cellular,499,999,0,,no,1,2022-11-25
3,24427,cellular,64,999,0,,no,1,2022-11-15
2,24428,cellular,107,999,0,,no,1,2022-11-27
2,24429,cellular,76,999,0,,no,1,2022-11-20
1,24430,cellular,1081,999,1,0.0,no,1,2022-11-15
2,24431,cellular,251,999,0,,no,1,2022-11-10
1,24432,cellular,101,999,0,,no,1,2022-11-28
1,24433,cellular,504,999,1,0.0,no,1,2022-11-10
2,24434,cellular,111,999,0,,no,1,2022-11-21
3,24435,telephone,215,999,0,,no,1,2022-11-01
1,24436,cellular,622,999,0,,no,1,2022-11-10
2,24437,cellular,325,999,0,,no,1,2022-11-19
1,24438,cellular,181,999,0,,no,1,2022-11-24
1,24439,cellular,166,999,1,0.0,no,1,2022-11-21
1,24440,cellular,105,999,0,,no,1,2022-11-07
1,24441,cellular,54,999,0,,no,1,2022-11-25
2,24442,cellular,89,999,0,,no,1,2022-11-14
1,24443,cellular,240,999,0,,no,1,2022-11-04
1,24444,cellular,92,999,1,0.0,no,1,2022-11-25
1,24445,cellular,124,999,1,0.0,no,1,2022-11-14
1,24446,cellular,86,999,1,0.0,no,1,2022-11-13
1,24447,cellular,55,999,0,,no,1,2022-11-22
1,24448,cellular,52,999,0,,no,1,2022-11-13
1,24449,cellular,105,999,0,,no,1,2022-11-09
2,24450,cellular,63,999,0,,no,1,2022-11-27
1,24451,cellular,48,999,0,,no,1,2022-11-07
1,24452,telephone,14,999,0,,no,1,2022-11-08
1,24453,cellular,287,999,0,,no,1,2022-11-02
1,24454,cellular,120,999,0,,no,1,2022-11-05
1,24455,cellular,253,999,1,0.0,no,1,2022-11-14
1,24456,cellular,158,999,0,,no,1,2022-11-03
1,24457,cellular,142,999,1,0.0,no,1,2022-11-07
1,24458,cellular,131,999,0,,no,1,2022-11-10
1,24459,cellular,174,999,1,0.0,no,1,2022-11-25
1,24460,cellular,62,999,0,,no,1,2022-11-18
2,24461,cellular,209,999,0,,no,1,2022-11-18
1,24462,cellular,352,999,0,,no,1,2022-11-11
1,24463,cellular,62,999,1,0.0,no,1,2022-11-22
1,24464,cellular,128,999,1,0.0,no,1,2022-11-03
1,24465,cellular,120,999,0,,no,1,2022-11-17
1,24466,cellular,119,999,0,,no,1,2022-11-24
1,24467,cellular,240,999,1,0.0,no,1,2022-11-03
1,24468,cellular,375,999,0,,no,1,2022-11-11
1,24469,cellular,984,999,0,,yes,1,2022-11-05
1,24470,cellular,74,999,1,0.0,no,1,2022-11-19
1,24471,cellular,131,999,0,,no,1,2022-11-05
2,24472,cellular,117,999,0,,no,1,2022-11-19
1,24473,cellular,947,999,0,,yes,1,2022-11-17
2,24474,cellular,101,999,0,,no,1,2022-11-13
1,24475,cellular,90,999,0,,no,1,2022-11-06
1,24476,cellular,114,999,0,,no,1,2022-11-18
1,24477,cellular,318,999,0,,no,1,2022-11-16
2,24478,cellular,76,999,0,,no,1,2022-11-10
2,24479,cellular,168,999,0,,no,1,2022-11-21
1,24480,cellular,348,999,0,,no,1,2022-11-08
2,24481,cellular,213,999,0,,no,1,2022-11-24
2,24482,cellular,200,4,1,1.0,no,1,2022-11-11
1,24483,cellular,135,999,0,,no,1,2022-11-13
1,24484,telephone,44,999,0,,no,1,2022-11-17
1,24485,cellular,165,999,0,,no,1,2022-11-13
2,24486,cellular,70,999,0,,no,1,2022-11-20
2,24487,cellular,166,999,1,0.0,no,1,2022-11-07
1,24488,telephone,943,999,0,,yes,1,2022-11-29
2,24489,cellular,191,999,0,,no,1,2022-11-26
1,24490,cellular,134,999,0,,no,1,2022-11-24
1,24491,cellular,58,999,1,0.0,no,1,2022-11-28
3,24492,cellular,277,999,0,,no,1,2022-11-18
1,24493,cellular,155,999,0,,no,1,2022-11-03
1,24494,cellular,183,999,0,,no,1,2022-11-02
2,24495,cellular,554,999,0,,no,1,2022-11-17
2,24496,cellular,218,999,0,,no,1,2022-11-10
1,24497,cellular,218,999,0,,no,1,2022-11-22
